,composer,details_url,duration,filename_xml,genre,hasError,key,name,primary_time_signature,secondary_time_signatures,source_url,tempo,year
265,A. Diabelli,piece-info.cgi?id=464,164.57142857142856,../data/output/7d37b36917640e87971404ce5631f4facada90d1.xml,Classical,False,D major,28 melodische Übungsstücke (No. 15),4/4,[],,70.0, 
266,A. Diabelli,piece-info.cgi?id=520,,../data/output/5e97827c38307e76661aff1581b4aec532bec932.xml,Classical,True,,28 melodische Übungsstücke (No. 16),,,,, 
267,A. Diabelli,piece-info.cgi?id=530,102.85714285714285,../data/output/954bdd59d9c6ccdb9a4676f8f2de1c76f0dcbf23.xml,Classical,False,D major,28 melodische Übungsstücke (No. 17),4/4,[],,70.0, 
268,A. Diabelli,piece-info.cgi?id=531,123.42857142857142,../data/output/ded673caf92409fc63dc503dfbd521486c223533.xml,Classical,False,d minor,28 melodische Übungsstücke (No. 18),4/4,[],,70.0, 
269,A. Diabelli,piece-info.cgi?id=533,68.57142857142857,../data/output/e5c0ed982f49a72b5f8bfd13c8e546e0988200fc.xml,Classical,False,d minor,28 melodische Übungsstücke (No. 19),4/4,[],,70.0, 
270,A. Diabelli,piece-info.cgi?id=541,54.857142857142854,../data/output/3eb93c13efe746b28afcbd9c074c873736210b4f.xml,Classical,False,d minor,28 melodische Übungsstücke (No. 20),4/4,[],,70.0, 
271,A. Diabelli,piece-info.cgi?id=554,123.42857142857142,../data/output/334bd42afdb967cb5720886562c1e2726f850868.xml,Classical,False,A major,28 melodische Übungsstücke (No. 21),4/4,[],,70.0, 
272,A. Diabelli,piece-info.cgi?id=555,60.0,../data/output/7b8618297c4da7a4f35f9cf4e6be9802dd7dd980.xml,Classical,False,A major,28 melodische Übungsstücke (No. 22),4/4,[],,80.0, 
273,A. Diabelli,piece-info.cgi?id=556,108.0,../data/output/224e10746d80b230f431bdd699ab9456129247a3.xml,Classical,False,A major,28 melodische Übungsstücke (No. 23),4/4,[],,80.0, 
274,A. Diabelli,piece-info.cgi?id=557,102.0,../data/output/73433a9deb15aae2fa4ceddfa0ee927c74e83589.xml,Classical,False,a minor,28 melodische Übungsstücke (No. 24),4/4,[],,80.0, 
275,A. Diabelli,piece-info.cgi?id=559,96.0,../data/output/f93cf2e6e0530d3f7d56bc8045e0e67827c6e2c5.xml,Classical,False,a minor,28 melodische Übungsstücke (No. 26),4/4,[],,80.0, 
276,A. Diabelli,piece-info.cgi?id=558,96.0,../data/output/3aede98f5ed3f80287fda82d9cfefd4df3b8e2f4.xml,Classical,False,a minor,28 melodische Übungsstücke (No. 25),4/4,[],,80.0, 
277,A. Diabelli,piece-info.cgi?id=560,109.71428571428571,../data/output/5940771bdde1919d6474619432bf5bd6e76ce44f.xml,Classical,False,E major,28 melodische Übungsstücke (No. 27),4/4,[],,70.0, 
278,A. Diabelli,piece-info.cgi?id=564,85.33333333333333,../data/output/07f4b2afebc5be9dcc4f21c64f8cf1c9fec004b7.xml,Classical,False,e minor,28 melodische Übungsstücke (No. 28),4/4,[],,90.0, 
279,A. Diabelli,piece-info.cgi?id=1564,76.8,../data/output/f592b016ecd3e93f7faa1e88bb2bc38344bce58d.xml,Classical,False,c minor,Jugendfreuden - Sechs Sonatinen,4/4,[],,100.0, 
280,A. Diabelli,piece-info.cgi?id=1565,165.6,../data/output/15c2eca30a0b6735bb1eae866b95fd48442acc3d.xml,Classical,False,C major,Jugendfreuden - Sechs Sonatinen,4/4,[],,100.0, 
281,A. Diabelli,piece-info.cgi?id=1568,57.599999999999994,../data/output/c13984b8c1d1b3ff50299469e1e39d5b73a2d7dd.xml,Classical,False,G major,Jugendfreuden - Sechs Sonatinen,4/4,[],,100.0, 
282,A. Diabelli,piece-info.cgi?id=1567,113.0,../data/output/dbf86d365d1d901af4348576a7bc93f6f89ed299.xml,Classical,False,C major,Jugendfreuden - Sechs Sonatinen,4/4,[],,120.0, 
283,A. Diabelli,piece-info.cgi?id=1566,76.8,../data/output/42f2a780236fb0249de76e114aca59e0bba498cb.xml,Classical,False,a minor,Jugendfreuden - Sechs Sonatinen,4/4,[],,100.0, 
284,A. Diabelli,piece-info.cgi?id=1570,72.0,../data/output/80a2783341992cd3fef0e44d3f879eb698b112dc.xml,Classical,False,C major,Jugendfreuden - Sechs Sonatinen,4/4,[],,100.0, 
285,A. Diabelli,piece-info.cgi?id=1569,129.6,../data/output/804e146e63d4278ce265836523af25210b46af47.xml,Classical,False,G major,Jugendfreuden - Sechs Sonatinen,4/4,[],,100.0, 
286,S. C. Doonan,piece-info.cgi?id=573,129.33333333333331,../data/output/4f6422d81a2ecbaef6f44ec158f85fe63c1905db.xml,Jazz,False,A major,Abstract 1,4/4,[],,135.0,July 2005
287,A. Diabelli,piece-info.cgi?id=1571,148.79999999999998,../data/output/c4314c2e8b5431b71ebf7d66a9caadc4637ced5a.xml,Classical,False,G major,Jugendfreuden - Sechs Sonatinen,4/4,[],,100.0, 
288,S. C. Doonan,piece-info.cgi?id=536,152.4,../data/output/de2bd8173d4e4ca1d5fa38a679f76bdf3ae6b39a.xml,Jazz,False,E- major,Enchanted Island,4/4,[],,150.0,1976
289,S. C. Doonan,piece-info.cgi?id=835,141.0,../data/output/21251a5e12be6c4560ad51f8a7ca6133d7dbfaa3.xml,Jazz,False,d minor,Arabesque 1,4/4,[],,160.0,2006/Feb
290,J. L. Dussek,piece-info.cgi?id=1605,,../data/output/1b6925452c437316086039dc867877a96e450916.xml,Classical,True,,Six sonates faciles pour le Piano Forte (I),,,,, 
291,J. L. Dussek,piece-info.cgi?id=1607,,../data/output/e58ebacfeba3487464a3fa72cb17f980e863d771.xml,Classical,True,,Six sonates faciles pour le Piano Forte (II),,,,, 
292,J. L. Dussek,piece-info.cgi?id=1608,,../data/output/d6de464f2cbd92ad7985d0326ca3c4b8ae3e4769.xml,Classical,True,,Six sonates faciles pour le Piano Forte (III),,,,, 
293,J. L. Dussek,piece-info.cgi?id=1609,,../data/output/c9b99477d41da48bc0f5f6718a9cc571188d48d9.xml,Classical,True,,Six sonates faciles pour le Piano Forte (IV),,,,, 
294,J. L. Dussek,piece-info.cgi?id=1611,,../data/output/daca741d301d534e9e32ee635dc8c6cfb0a237e6.xml,Classical,True,,Six sonates faciles pour le Piano Forte (VI),,,,, 
295,J. L. Dussek,piece-info.cgi?id=1610,,../data/output/cde64bcb70210af494ec619febb1d9f18705d592.xml,Classical,True,,Six sonates faciles pour le Piano Forte (V),,,,, 
296,J. K. F. Fischer,piece-info.cgi?id=129,97.77777777777779,../data/output/bd09bdac9fb2025d56fb40c79fc5f4422f7eaaf3.xml,Baroque,False,e minor,Erato Allemande,4/4,[],,54.0, 
297,J. K. F. Fischer,piece-info.cgi?id=128,60.0,../data/output/4e2164fb1d47e720808fc9b93baff15025ebe6a4.xml,Baroque,False,e minor,Erato Praeludium,4/4,[],,60.0, 
298,L. Streabbog (J. L. Gobbaerts),piece-info.cgi?id=2092,97.2,../data/output/5744c728bc858be00141ff788c60c54491db975b.xml,Romantic,False,C major,"Les étoiles d'or, No. 1 Valse",4/4,[],,150.0, 
299,L. M. Gottschalk,piece-info.cgi?id=942,258.0,../data/output/4077d0c53907c0635bd80321eff937f34496485f.xml,Romantic,True,g minor,The Dying Swan,4/4,[],,60.0, 
300,E. Grieg,piece-info.cgi?id=246,216.0,../data/output/80ce1e10afb3b0c270580c31aa96359e5dff7e5a.xml,Romantic,False,b minor,Ases Tod,4/4,[],,50.0,1874-76 - rescored by Grieg 1886
301,E. Grieg,piece-info.cgi?id=1888,145.9966120835686,../data/output/5a6323d76b7ae5f4e16c6fadf9701d7f0ef99ba0.xml,Classical,False,b minor,In the Hall of the Mountain King,4/4,[],,138.0,1874
302,G. F. Handel,piece-info.cgi?id=149,75.0,../data/output/363a522b878517a3d8adc5d36cf0e651765474d3.xml,Baroque,False,g minor,Ouvertüre,4/4,[],,104.0,18th Century
303,E. Grieg,piece-info.cgi?id=1628,150.0,../data/output/bd5a027540805ddbb7438750eebde7fc7c233389.xml,Romantic,False,g minor,Lualåt (The Mountaineer's Song),4/4,[],,120.0, 
304,G. F. Handel,piece-info.cgi?id=150,49.56521739130435,../data/output/02033260dd0477ec1e81046287313e9974e90080.xml,Baroque,False,g minor,Entrée,4/4,[],,92.0,18th Century
305,E. Grieg,piece-info.cgi?id=2014,194.0,../data/output/c9f03216139fd79924125dba96981f397b966913.xml,Romantic,False,d minor,Troldtog (March of the Dwarfs),4/4,[],,120.0, 
306,G. F. Handel,piece-info.cgi?id=152,54.78260869565217,../data/output/4683aa514c72bd09b85acd6c015f1dcef423dffa.xml,Baroque,False,g minor,Toccata,4/4,[],,92.0,18th Century
307,G. F. Handel,piece-info.cgi?id=153,51.81818181818181,../data/output/c929c9cf798a70213ca5e6a329d1c28086c25295.xml,Baroque,False,G major,Fuga,4/4,[],,88.0,18th Century
308,G. F. Handel,piece-info.cgi?id=154,46.153846153846146,../data/output/3f117d68af4ac66077abe2da69762fc466b307fa.xml,Baroque,False,g minor,Impertinence,4/4,[],,104.0,18th Century
309,G. F. Handel,piece-info.cgi?id=156,50.76923076923077,../data/output/36fa2b35a980b43c50efb314854b7ec462e8f01d.xml,Baroque,False,d minor,Preludio,4/4,[],,104.0,18th Century
310,G. F. Handel,piece-info.cgi?id=155,87.69230769230768,../data/output/36f7398bf89617d583e82dc55d43f3b2b15d1729.xml,Baroque,False,G major,Concerto,4/4,[],,104.0,18th Century
311,G. F. Handel,piece-info.cgi?id=158,65.0,../data/output/06993857591f4247b109c73ade2cb939e19c0bcf.xml,Baroque,False,D major,Menuet II (Trio),4/4,[],,72.0,18th Century
312,G. F. Handel,piece-info.cgi?id=160,81.42857142857143,../data/output/f7018e74632205609bc58c024daa86c929b6b04c.xml,Baroque,False,d minor,Allegro,4/4,[],,112.0,18th Century
313,G. F. Handel,piece-info.cgi?id=157,25.5,../data/output/f10efafb8c1cc15fb97644fc9e7972fd2ce80598.xml,Baroque,False,d minor,Menuet I,4/4,[],,60.0,18th Century
314,G. F. Handel,piece-info.cgi?id=161,60.0,../data/output/ad023636dcdcbf76d3026d5a4903ca896a7b8e0c.xml,Baroque,False,D major,Menuet,4/4,[],,84.0,18th Century
315,G. F. Handel,piece-info.cgi?id=162,24.166666666666668,../data/output/328f3e4a26a01f4cc4f6964212b59b8bfcd29072.xml,Baroque,False,g minor,Air,4/4,[],,108.0,18th Century
316,G. F. Handel,piece-info.cgi?id=163,20.833333333333336,../data/output/a6bd5589a3257f560290c06dd67e34dfb1de9801.xml,Baroque,False,F major,Menuet I,4/4,[],,108.0,18th Century
317,G. F. Handel,piece-info.cgi?id=164,72.0,../data/output/66620be28e63fc8e9afaf00a2694c7554026d167.xml,Baroque,False,f minor,Menuet II (Trio),4/4,[],,60.0,18th Century
318,E. Grieg,piece-info.cgi?id=781,339.0,../data/output/dd48f198824de5cc7796f86c7f21b4e53989ff4b.xml,Romantic,False,G major,Wedding-day at Troldhaugen,4/4,[],,120.0,1896
319,G. F. Handel,piece-info.cgi?id=151,52.173913043478265,../data/output/5adebda5aa4e4c33c02c42b05fa00dd4766576ae.xml,Baroque,False,G major,Gavotte,4/4,[],,92.0,18th Century
320,G. F. Handel,piece-info.cgi?id=166,60.0,../data/output/65eec04b9f1f7c2241d78a300b66895fa001e1b9.xml,Baroque,False,a minor,Allemande,4/4,[],,72.0,18th Century
321,G. F. Handel,piece-info.cgi?id=165,82.22222222222223,../data/output/729954947b6889bd03eb347f6d09117c32afe2bc.xml,Baroque,False,F major,Air,4/4,[],,108.0,18th Century
322,G. F. Handel,piece-info.cgi?id=167,18.0,../data/output/abafdba5d68a9f300423f6e65386c8e8efe139fb.xml,Baroque,False,A major,Passepied (et Menuet),4/4,[],,80.0,18th Century
323,G. F. Handel,piece-info.cgi?id=169,154.56521739130434,../data/output/f23f76fdfeac0abb24f0e55bc620bf96479fc69e.xml,Baroque,False,a minor,Sonatina,4/4,[],,92.0,18th Century
324,G. F. Handel,piece-info.cgi?id=168,54.0,../data/output/485656f35c0b84af5f713be57347e5966bc77029.xml,Baroque,False,a minor,Menuet (Trio),4/4,[],,80.0,18th Century
325,G. F. Handel,piece-info.cgi?id=98,38.0,../data/output/c204a6f15f161c10e4be6a67d1b8e76ec3568b49.xml,Baroque,False,B- major,Sonatina in B-flat Major,4/4,[],,120.0,1721-2
326,C. L. Hanon,piece-info.cgi?id=2037,,../data/output/7360cc2de4800f7fdfd946730d02f50beeec3360.xml,Technique,True,,The Virtuoso Pianist (Part I),,,,,1873
327,F. J. Haydn,piece-info.cgi?id=185,143.0,../data/output/8354321b883d2067429f6922efaca0e0217d991c.xml,Classical,False,G major,"Sonate I, I - Allegro con brio",4/4,[],,120.0,18th Century
328,F. J. Haydn,piece-info.cgi?id=186,129.1304347826087,../data/output/315d23d9590ab2a356218a774be40cdc67912a23.xml,Classical,False,G major,"Sonate I, II - Menuetto",4/4,[],,92.0,18th Century
329,F. J. Haydn,piece-info.cgi?id=187,152.0,../data/output/16912ddd67ecca87bd10175228c897146e96222e.xml,Classical,False,G major,"Sonate I, III - Presto",4/4,[],,120.0,18th Century
330,F. J. Haydn,piece-info.cgi?id=211,144.0,../data/output/c15dc1f691a0ff65519365513292e53fd00f2c8b.xml,Classical,False,E- major,"Sonate II, II - Menuetto",4/4,[],,60.0,18th Century
331,F. J. Haydn,piece-info.cgi?id=210,235.0,../data/output/e64dc9fd3d9ade27733a07010d6e47e778e3ddab.xml,Classical,False,E- major,"Sonate II, I - Allegro moderato",4/4,[],,108.0,18th Century
332,F. J. Haydn,piece-info.cgi?id=212,147.42857142857142,../data/output/f55f3c4206d1f17c86a5129be33eb3bda853382c.xml,Classical,False,E- major,"Sonate II, III - Presto",4/4,[],,140.0,18th Century
333,G. K. Iliev,piece-info.cgi?id=727,155.55555555555554,../data/output/3797c15288afd9e8a2ebf75dce569e8f9210f1c0.xml,Classical,False,e minor,A Child's Wish,4/4,[],,81.0,2006
334,C. Hunter,piece-info.cgi?id=2012,178.0,../data/output/b193cc0f0c5e587b68bde26828b5584955c4397e.xml,Jazz,False,A- major,Possum And Taters,4/4,[],,120.0,1900
335,S. Joplin,piece-info.cgi?id=1541,174.0,../data/output/054aac58ee83be515a0a87022c6416ae1b5e7c64.xml,Jazz,False,F major,Something Doing,4/4,[],,60.0,1903
336,S. Joplin,piece-info.cgi?id=1542,184.0,../data/output/0f4c7b22e9cba33d8f3e0baac1595f09e899a6cc.xml,Jazz,False,C major,The Strenuous Life,4/4,[],,60.0,1902
337,S. Joplin,piece-info.cgi?id=1543,144.0,../data/output/3c058bf5991cf0a7d014a3cbcbfa5be671222019.xml,Jazz,False,F major,Wall Street Rag,4/4,[],,60.0,1909
338,S. Joplin,piece-info.cgi?id=1899,177.6,../data/output/e065a0fb308896bbd43b000f4453f068a991e226.xml,Jazz,False,E- major,Pineapple Rag,4/4,[],,100.0,1908
339,S. Joplin,piece-info.cgi?id=1540,296.0,../data/output/df0c2dca5f848312afd16970c56de794583d40aa.xml,Jazz,False,F major,Elite Syncopations,4/4,[],,60.0,1902
340,S. Joplin,piece-info.cgi?id=485,251.7073170731707,../data/output/a1eca0ff3688d783eccb67a3e475f528549c3db3.xml,Jazz,False,C major,A Breeze From Alabama,4/4,[],,82.0,c. 1902
341,S. Joplin,piece-info.cgi?id=463,262.8,../data/output/6ecac5dad54ab885654affeb5fd2a6f173804a2c.xml,Jazz,False,G major,Bethena,4/4,[],,150.0,1905
342,S. Joplin,piece-info.cgi?id=496,181.76470588235293,../data/output/18376e92bf0690788555dfeebbbfc18d5e7e2436.xml,Jazz,False,B- major,Eugenia,4/4,[],,68.0, 
343,S. Joplin,piece-info.cgi?id=345,218.0,../data/output/7bf333494be20e75ff2106a04c5b22736a2daf6c.xml,Jazz,False,G major,Original Rags,4/4,[],,60.0,c. 1907
344,S. Joplin,piece-info.cgi?id=335,133.5,../data/output/917d5eaa5b5deb985027fdd28fb3788b461a6272.xml,Jazz,False,E- major,Peacherine Rag,4/4,[],,80.0,c. 1901
345,S. Joplin,piece-info.cgi?id=263,253.33333333333334,../data/output/daafdc0a7a84e6f351d17ba75a8207e3b9e3a418.xml,Jazz,False,C major,The Entertainer,4/4,[],,72.0,c. 1902
346,S. Joplin,piece-info.cgi?id=441,760.0,../data/output/d375ab9319cd961d16aaa2ce077b79c7f25b85c9.xml,Jazz,False,B- major,Magnetic Rag,4/4,[],,60.0,c. 1914
347,S. Joplin,piece-info.cgi?id=23,144.0,../data/output/4527b73c6e4269fcde356305027450f88f97035a.xml,Jazz,False,A- major,Maple Leaf Rag,4/4,[],,120.0,c. 1899
348,S. Joplin,piece-info.cgi?id=482,246.66666666666669,../data/output/775cf60de16e2170d7facfc43521790dbd109c17.xml,Jazz,False,C major,Solace,4/4,[],,72.0,1909
349,S. Joplin,piece-info.cgi?id=275,269.09090909090907,../data/output/f519ed5c7fd07a6eb105ecac78af2b8ddaa45f23.xml,Jazz,False,B- major,Search-Light Rag,4/4,[],,66.0,c. 1907
350,S. Joplin,piece-info.cgi?id=467,172.79999999999998,../data/output/7615eab07cfe96cafc810fb722bf8ce50718a5e7.xml,Jazz,False,B- major,Sugar Cane,4/4,[],,100.0,c. 1908
351,S. Joplin,piece-info.cgi?id=465,253.33333333333334,../data/output/ecd71aa1002f1f1a102da9227d029fc6ddf735bf.xml,Jazz,False,B- major,Sun Flower Slow Drag,4/4,[],,72.0,c. 1901
352,Kruetzer,piece-info.cgi?id=678,48.0,../data/output/91df9db779d5147c41c1c45977a2da424414d830.xml,Popular / Dance,False,B- major,Ladoiska,4/4,[],,60.0,c1860
353,R. Kumar,piece-info.cgi?id=1004,662.0,../data/output/074590a579200d7be65de2f007ee5c73cc1700b3.xml,Romantic,False,B major,Flat,4/4,[],,60.0,2007
354,F. Kuhlau,piece-info.cgi?id=234,157.0,../data/output/56e229b5fe290ee30222ccded5181bfbc41262a1.xml,Classical,False,C major,Sonatine I - Rondo,4/4,[],,120.0,Early 19th Century
355,R. Kumar,piece-info.cgi?id=657,252.0,../data/output/d06e64eb6d37844f6acbc8e0d19644ab197711e9.xml,Romantic,False,B major,Prelude,4/4,[],,60.0,2005
356,F. Kuhlau,piece-info.cgi?id=232,160.0,../data/output/102d386f88d156c5cf2f2bf10c8a1e26373b5c94.xml,Classical,False,C major,Sonatine I - Allegro,4/4,[],,120.0,Early 19th Century
357,F. Kuhlau,piece-info.cgi?id=233,40.0,../data/output/d7f9943e9679718a36efd350fc465ba62c3cd854.xml,Classical,False,F major,Sonatine I - Andante,4/4,[],,72.0,Early 19th Century
358,R. Kumar,piece-info.cgi?id=661,246.66666666666669,../data/output/e53f94b9807c8fca06dd15d890ca0ceb5572881d.xml,Romantic,False,C# major,Jumelle qui joue,4/4,[],,72.0,2004
359,R. Kumar,piece-info.cgi?id=656,177.29729729729732,../data/output/e1ddda494a07585e1dee49d6adda3915fc02ba3b.xml,Romantic,False,F# major,Lace,4/4,[],,111.0,2003
360,R. Kumar,piece-info.cgi?id=951,207.0,../data/output/4d8e7de6d18ae0902c1343b460add8b5aff8a968.xml,Romantic,False,c# minor,Lani,4/4,[],,60.0,2005
361,R. Kumar,piece-info.cgi?id=952,77.0,../data/output/b7a7a5120b7435fbb93c3ccad8524734254d32ed.xml,Romantic,False,B major,Unfixed,4/4,[],,60.0,2006
362,R. Kumar,piece-info.cgi?id=658,129.1304347826087,../data/output/f1e768b7647cc7ee0ecfb664f9e9922ceb6717e0.xml,Classical,False,f minor,Valse,4/4,[],,92.0,2002
363,F. Liszt,piece-info.cgi?id=1654,100.0,../data/output/d49c63e75717410047b541e427c26e7bf11e77a3.xml,Romantic,False,E major,"Consolation, S.172 No.1",4/4,[],,60.0, 
364,R. Kumar,piece-info.cgi?id=1267,526.0,../data/output/86b93baacb044ddb129a764cf20374b44f5ca7e1.xml,Romantic,False,C# major,Vase,4/4,[],,60.0,2006
365,S. Joplin,piece-info.cgi?id=352,304.0,../data/output/6169971bbfa0199ae9382948cec1c084a70800a5.xml,Jazz,False,A- major,The Easy Winners,4/4,[],,60.0,c. 1901
366,F. Liszt,piece-info.cgi?id=1647,244.0,../data/output/1879b068fefc0d1451da25f97fb9168569dd0f55.xml,Romantic,False,C# major,"Consolation, S.172 No.3",4/4,[],,60.0, 
367,F. Liszt,piece-info.cgi?id=1650,140.0,../data/output/153573e8b985ecdcc23305ed86906b62569d33bd.xml,Romantic,False,C# major,"Consolation, S.172 No.4",4/4,[],,60.0, 
368,F. Liszt,piece-info.cgi?id=236,1397.9854166666667,../data/output/48e0d65466c8c31d7e02138b33b949a8bbd5f683.xml,Romantic,False,F# major,Second Ballade,4/4,[],,60.0,1853
369,S. Magnenat,piece-info.cgi?id=973,107.75,../data/output/9ff0df50fa1d7a6b3025be54fb148858eb4bc53d.xml,Classical,False,E- major,Variations d'automne,4/4,[],,64.0,2007
370,F. Mendelssohn-Bartholdy,piece-info.cgi?id=989,516.0,../data/output/64062939f42706b86dfbff82fea89f9b115980b5.xml,Romantic,False,f# minor,Inquiétude,4/4,[],,60.0, 
371,F. Mendelssohn-Bartholdy,piece-info.cgi?id=1679,138.0,../data/output/3951d310e949ccda7a6a88bdc59e25150e06d1e0.xml,Romantic,False,g minor,"Lieder ohne Worte: Venetianisches Gondellied, Op.19 No.6",4/4,[],,60.0,1829-1830
372,F. Mendelssohn-Bartholdy,piece-info.cgi?id=1741,168.0,../data/output/b0059f3dd6b01089a5575829cfe7f160713df1d9.xml,Romantic,False,f# minor,"Lieder ohne Worte: Venetianisches Gondellied, Op.30 No.6",4/4,[],,60.0, 
373,F. Mendelssohn-Bartholdy,piece-info.cgi?id=1653,432.0,../data/output/40a5ae5e5e4dc8e1742684a4508c6f4a798b8c1c.xml,Romantic,False,e minor,Scherzo in E minor,4/4,[],,60.0,1819
374,F. Mendelssohn-Bartholdy,piece-info.cgi?id=592,157.5,../data/output/a1433c1cf15905510252a282b2e6700477faf172.xml,Romantic,False,a minor,"Lied Ohne Worte - Opus 53, No. 5 - Volkslied",4/4,[],,128.0,1841
375,F. Mendelssohn-Bartholdy,piece-info.cgi?id=1744,100.0,../data/output/b70d1176c13a61d9ba2ce92512cb51f79656b91b.xml,Romantic,False,F major,"Lieder ohne Worte, Op.85 No.1",4/4,[],,60.0, 
376,F. Mendelssohn-Bartholdy,piece-info.cgi?id=589,101.78571428571429,../data/output/743f2ef0df0fe8389013f91b9c799baf96b9eb42.xml,Romantic,False,a minor,"Lied Ohne Worte - Opus 102, No. 3",4/4,[],,168.0,1845
377,L. A. Minkus,piece-info.cgi?id=892,232.61538461538464,../data/output/792daeddb02784c0ee3160fa74bb70136d679a7b.xml,Classical,False,D major,La Bayadère - Acte II,4/4,[],,65.0, 
378,W. A. Mozart,piece-info.cgi?id=447,58.90909090909091,../data/output/7dacf89a4da0f35eea55fcd6a7da08cd34d441f6.xml,Classical,False,G major,Fugue fragment Anh. 41 (375g),4/4,[],,110.0,1777?
379,W. A. Mozart,piece-info.cgi?id=241,37.5,../data/output/57d454bc4ff3beb72e039f3a17de62c0317f1d9b.xml,Classical,False,C major,Sonata in C major (fragment),4/4,[],,120.0,1771?
380,W. A. Mozart,piece-info.cgi?id=424,146.18181818181816,../data/output/352f5fe5e0b2aede8d56cb60e429a7d52593bafb.xml,Classical,False,E- major,Fugue in E-flat Major KV 153/375f,4/4,[],,110.0,1782
381,W. A. Mozart,piece-info.cgi?id=425,117.81818181818181,../data/output/354b3a16be67545197a95904f192cd2dc53d0ba6.xml,Classical,False,g minor,Fugue in G Minor KV 154/385k,4/4,[],,110.0,1782?
382,W. A. Mozart,piece-info.cgi?id=615,70.43478260869566,../data/output/d0f4d69ae0639f525649d0497499ab2c4f8e15af.xml,Classical,False,A major,Sonate Opus KV 331 - Variation 1,4/4,[],,92.0,1778 or 1781-3
383,W. A. Mozart,piece-info.cgi?id=617,79.02439024390243,../data/output/8e32763dbb8e2ba1c25b39f763e4b7beb5c7e1a0.xml,Classical,False,a minor,Sonate Opus KV 331 - Variation 3,4/4,[],,82.0,1778 or 1781-3
384,W. A. Mozart,piece-info.cgi?id=614,115.71428571428571,../data/output/dfbc495ebab775f35790eed80bdc66d1b1f95bf6.xml,Classical,False,A major,Sonate Opus KV 331 - Tema,4/4,[],,56.0,1778 or 1781-3
385,W. A. Mozart,piece-info.cgi?id=616,115.71428571428571,../data/output/23c05a616e7fbc603620d4b7c277fedf461c3c5f.xml,Classical,False,A major,Sonate Opus KV 331 - Variation 2,4/4,[],,56.0,1778 or 1781-3
386,W. A. Mozart,piece-info.cgi?id=618,85.26315789473685,../data/output/9c25e71948802d14aad6ebd35de74f062f08fbd1.xml,Classical,False,A major,Sonate Opus KV 331 - Variation 4,4/4,[],,76.0,1778 or 1781-3
387,W. A. Mozart,piece-info.cgi?id=1379,256.4529109589041,../data/output/b96afcf81efa4f455eab4dfffe3ed913dc7f223f.xml,Classical,True,C major,Piano Sonata in C Major - KV 309 (1st Part),4/4,[],,146.0,1777
388,W. A. Mozart,piece-info.cgi?id=619,249.2307692307692,../data/output/0ff6507e4a1e7600b0b00f5ca0d63b18ab979a40.xml,Classical,False,A major,Sonate Opus KV 331 - Variation 5,4/4,[],,26.0,1778 or 1781-3
389,W. A. Mozart,piece-info.cgi?id=620,89.4915254237288,../data/output/96a306bd4883bd6c3804af281aca43ca15bda9ee.xml,Classical,False,A major,Sonate Opus KV 331 - Variation 6,4/4,[],,118.0,1778 or 1781-3
390,W. A. Mozart,piece-info.cgi?id=613,334.4776119402985,../data/output/ef5d845e633fad2a571dbc7dd2cdc60915b6f9c5.xml,Classical,False,A major,Sonate Opus KV 331 - Menuetto,4/4,[],,134.0,1778 or 1781-3
391,W. A. Mozart,piece-info.cgi?id=108,256.0,../data/output/cdccae80cb4f67964ddbd360c3069b926ce37b55.xml,Classical,False,A major,Sonate Opus KV 331 - Rondo Alla Turca,4/4,[],,60.0, 
392,W. A. Mozart,piece-info.cgi?id=2034,237.566266025641,../data/output/616a143629022c17f5a27be95150c6c48c024256.xml,Classical,True,D major,Fantasy in D minor,4/4,[],,80.0, 
393,W. A. Mozart,piece-info.cgi?id=423,,../data/output/6e33819ce6ae58b9138bcd8baa82962dcd769532.xml,Classical,True,,Fugue in G Minor KV 401/375e,,,,,1782
394,W. A. Mozart,piece-info.cgi?id=446,64.0,../data/output/37f324e337868b52b2789d0e900102de5ce86bf7.xml,Classical,False,c minor,Marche funebre KV 453a,4/4,[],,60.0,"Wien, 1784"
395,W. A. Mozart,piece-info.cgi?id=357,409.4117647058823,../data/output/e5d9fbc09196909fab4dafc74e53c6ba83d541f6.xml,Classical,False,E- major,Piano Sonata in C Minor - KV. 457 (2nd Movement),4/4,[],,34.0,1878
396,W. A. Mozart,piece-info.cgi?id=356,264.2857142857143,../data/output/22e8c97b55021ad4ceaa99564829ee7c122f76f3.xml,Classical,False,c minor,Piano Sonata in C Minor - KV. 457 (1st Movement),4/4,[],,168.0,1878
397,W. A. Mozart,piece-info.cgi?id=358,435.0,../data/output/90811ecd41d8c63da8f5b7e0be7b01fa0892980d.xml,Classical,False,c minor,Piano Sonata in C Minor - KV. 457 (3rd Movement),4/4,[],,132.0,1784
398,W. A. Mozart,piece-info.cgi?id=1007,222.0,../data/output/c2b33ca2e213b138c1b2dfffb29b78bbc1418c0d.xml,Classical,False,G major,Sonata Facile - Second movement,4/4,[],,60.0, 
399,W. A. Mozart,piece-info.cgi?id=998,132.72727272727272,../data/output/c087b5b71188ffe8e733eb28784b34fdf14b719f.xml,Classical,False,C major,Sonata Facile - First movement,4/4,[],,132.0, 
400,W. A. Mozart,piece-info.cgi?id=239,48.857142857142854,../data/output/84d62fcdc84eadeade5c53055d8c7168cf603851.xml,Classical,False,G major,Gigue in G Major,4/4,[],,140.0,1789
