,Unnamed: 0,composer,details_url,duration,filename_xml,genre,hasError,key,name,primary_time_signature,secondary_time_signatures,source_url,tempo,year
1280,1280.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,447.6521739130434,../data/output/CHOPIN-Scherzo-No-3.xml,,False,c# minor,Scherzo-No-3,4/4,[],,115.0,
1281,1281.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,160.0,../data/output/DEBUSSY-ps3.xml,,False,G major,ps3,4/4,[],,99.0,
1282,1282.0,BACH,http://www.kuhmann.com/Yamaha.htm,501.84177865720216,../data/output/BACH-BWV-0817-French Suite in E.xml,,True,E major,BWV-0817-French Suite in E,4/4,[],,74.0,
1283,1283.0,Schub,http://www.kuhmann.com/Yamaha.htm,720.0123966942149,../data/output/Schub-i2.xml,,True,g# minor,i2,4/4,[],,121.0,
1284,1284.0,SKRIABIN,http://www.kuhmann.com/Yamaha.htm,89.99999999999999,../data/output/SKRIABIN-p744.xml,,False,A major,p744,4/4,[],,104.0,
1285,1285.0,GRIEG,http://www.kuhmann.com/Yamaha.htm,1011.9760416666667,../data/output/GRIEG-from-Holbergs Time Suite.xml,,True,G major,from-Holbergs Time Suite,4/4,[],,120.0,
1286,1286.0,MOZART,http://www.kuhmann.com/Yamaha.htm,212.0,../data/output/MOZART-K401-Piano sonata in G.xml,,False,g minor,K401-Piano sonata in G,4/4,[],,120.0,
1287,1287.0,Schubert,http://www.kuhmann.com/Yamaha.htm,257.6356707317073,"../data/output/Schubert-Wandererfantasie D760, 3 Satz.xml",,True,g# minor,"Wandererfantasie D760, 3 Satz",4/4,[],,82.0,
1288,1288.0,MOZART,http://www.kuhmann.com/Yamaha.htm,678.9114033507475,../data/output/MOZART-K488-Mov-01 Allegro Con Spirito.xml,,False,A major,K488-Mov-01 Allegro Con Spirito,4/4,[],,122.0,
1289,1289.0,Schumann,http://www.kuhmann.com/Yamaha.htm,97.58241758241758,../data/output/Schumann-Child-Falling Asleep Op-15 No-12.xml,,False,E major,Child-Falling Asleep Op-15 No-12,4/4,[],,91.0,
1290,1290.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,360.9822404371585,../data/output/CHOPIN-Polonaise-No-06 (Heroique).xml,,False,A- major,Polonaise-No-06 (Heroique),4/4,[],,183.0,
1291,1291.0,RACHMANINOV,http://www.kuhmann.com/Yamaha.htm,146.93494897959184,../data/output/RACHMANINOV-Op-23-No-02 Prelude in B.xml,,True,B- major,Op-23-No-02 Prelude in B,4/4,[],,98.0,
1292,1292.0,RACHMANINOV,http://www.kuhmann.com/Yamaha.htm,68.86363636363636,../data/output/RACHMANINOV-Op-16-No-6 in C.xml,,False,C major,Op-16-No-6 in C,4/4,[],,264.0,
1293,1293.0,Haydn,http://www.kuhmann.com/Yamaha.htm,333.10488505747134,../data/output/Haydn-Sonata-in E-flat Mvt-2 (Hob.XVI-52).xml,,True,E major,Sonata-in E-flat Mvt-2 (Hob.XVI-52),4/4,[],,87.0,
1294,1294.0,MOZART,http://www.kuhmann.com/Yamaha.htm,552.0,../data/output/MOZART-(piano-for 4 hands) K594.xml,,False,F major,(piano-for 4 hands) K594,4/4,[],,60.0,
1295,1295.0,FAURE,http://www.kuhmann.com/Yamaha.htm,209.82035928143716,../data/output/FAURE-im2.xml,,False,F major,im2,4/4,[],,167.0,
1296,1296.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,112.75,../data/output/CHOPIN-Op-10-Etude No-06 in Eb-min.xml,,False,g# minor,Op-10-Etude No-06 in Eb-min,4/4,[],,240.0,
1297,1297.0,SKRIABIN,http://www.kuhmann.com/Yamaha.htm,103.1578947368421,../data/output/SKRIABIN-p512.xml,,False,F major,p512,4/4,[],,114.0,
1298,1298.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,868.6674293189025,../data/output/BEETHOVEN-Piano-Sonata No-01.xml,,False,f minor,Piano-Sonata No-01,4/4,[],,120.0,
1299,1299.0,SHOSTAKOVICH,http://www.kuhmann.com/Yamaha.htm,115.35614724364326,../data/output/SHOSTAKOVICH-Op-87-Fugue-05.xml,,False,D major,Op-87-Fugue-05,4/4,[],,166.0,
1300,1300.0,SKRIABIN,http://www.kuhmann.com/Yamaha.htm,54.606741573033716,../data/output/SKRIABIN-p1114.xml,,False,e- minor,p1114,4/4,[],,89.0,
1301,1301.0,MOZART,http://www.kuhmann.com/Yamaha.htm,266.1818181818182,../data/output/MOZART-K570-Mov-03 Allegretto piano sonata.xml,,False,B- major,K570-Mov-03 Allegretto piano sonata,4/4,[],,110.0,
1302,1302.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,109.28571428571428,../data/output/CHOPIN-02-of-24-Etudes Op-28.xml,,False,a minor,02-of-24-Etudes Op-28,4/4,[],,112.0,
1303,1303.0,FAURE,http://www.kuhmann.com/Yamaha.htm,150.0,../data/output/FAURE-dol4.xml,,False,E- major,dol4,4/4,[],,102.0,
1304,1304.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,87.16894562452052,../data/output/CHOPIN-Op-10-Etude No-02 in A-min.xml,,False,a minor,Op-10-Etude No-02 in A-min,4/4,[],,240.0,
1305,1305.0,BRAHMS,http://www.kuhmann.com/Yamaha.htm,283.8709677419355,../data/output/BRAHMS-Op-118-No-2 Intermezzo in A.xml,,False,A major,Op-118-No-2 Intermezzo in A,4/4,[],,93.0,
1306,1306.0,SCHUMANN,http://www.kuhmann.com/Yamaha.htm,127.5,../data/output/SCHUMANN-Traumerei-(from The Kinderszenen).xml,,False,F major,Traumerei-(from The Kinderszenen),4/4,[],,128.0,
1307,1307.0,Grieg,http://www.kuhmann.com/Yamaha.htm,84.92307692307693,../data/output/Grieg-Kobold Op-71-3.xml,,False,g# minor,Kobold Op-71-3,4/4,[],,195.0,
1308,1308.0,FAURE,http://www.kuhmann.com/Yamaha.htm,189.32642487046638,../data/output/FAURE-bc12.xml,,False,E- major,bc12,4/4,[],,193.0,
1309,1309.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,152.72808441558442,../data/output/CHOPIN-08-of-12-Etudes Op-10.xml,,True,F major,08-of-12-Etudes Op-10,4/4,[],,154.0,
1310,1310.0,FAURE,http://www.kuhmann.com/Yamaha.htm,363.5680693069307,../data/output/FAURE-bc5.xml,,True,F# major,bc5,4/4,[],,101.0,
1311,1311.0,BARTOK,http://www.kuhmann.com/Yamaha.htm,64.71551083453546,../data/output/BARTOK-Bagatelle-Op-6 No-2.xml,,False,g minor,Bagatelle-Op-6 No-2,4/4,[],,152.0,
1312,1312.0,Debussy,http://www.kuhmann.com/Yamaha.htm,270.55900621118013,../data/output/Debussy-Clair-de lune.xml,,False,C# major,Clair-de lune,4/4,[],,161.0,
1313,1313.0,MOZART,http://www.kuhmann.com/Yamaha.htm,1488.1620157504474,../data/output/MOZART-(piano-for 4 hands) K521.xml,,False,C major,(piano-for 4 hands) K521,4/4,[],,110.0,
1314,1314.0,ELGAR,http://www.kuhmann.com/Yamaha.htm,154.02061855670104,../data/output/ELGAR-Nimrod-(from The Enigma Variations).xml,,False,E- major,Nimrod-(from The Enigma Variations),4/4,[],,97.0,
1315,1315.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,892.1852941176469,../data/output/BEETHOVEN-The-Moonlight Sonata.xml,,True,c# minor,The-Moonlight Sonata,4/4,[],,85.0,
1316,1316.0,BACH,http://www.kuhmann.com/Yamaha.htm,216.81628787878788,../data/output/BACH-BWV-0847-No-2 Well Tempered Clavier.xml,,False,c minor,BWV-0847-No-2 Well Tempered Clavier,4/4,[],,132.0,
1317,1317.0,LISZT,http://www.kuhmann.com/Yamaha.htm,63.17414174972314,../data/output/LISZT-Mov-03-Concerto in Eb.xml,,True,e- minor,Mov-03-Concerto in Eb,4/4,[],,129.0,
1318,1318.0,BACH,http://www.kuhmann.com/Yamaha.htm,911.7073170731708,../data/output/BACH-BWV-0806-English Suite No-1 in A-Maj.xml,,False,A major,BWV-0806-English Suite No-1 in A-Maj,4/4,[],,123.0,
1319,1319.0,Buegmueller,http://www.kuhmann.com/Yamaha.htm,77.05263157894737,../data/output/Buegmueller-Etueden Op-109 Gewitter.xml,,False,d minor,Etueden Op-109 Gewitter,4/4,[],,190.0,
1320,1320.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,71.4572864321608,../data/output/CHOPIN-08-of-12-Etudes Op-25.xml,,False,C# major,08-of-12-Etudes Op-25,4/4,[],,199.0,
1321,1321.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,71.74825174825175,../data/output/CHOPIN-Mazurka-Op-67 No-02.xml,,False,g minor,Mazurka-Op-67 No-02,4/4,[],,143.0,
1322,1322.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,471.88011821776314,../data/output/CHOPIN-Nocturne-No-11.xml,,False,g minor,Nocturne-No-11,4/4,[],,120.0,
1323,1323.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,136.9531700437393,../data/output/CHOPIN-Op-10-Etude No-09 in F-min.xml,,False,f minor,Op-10-Etude No-09 in F-min,4/4,[],,180.0,
1324,1324.0,Chopin,http://www.kuhmann.com/Yamaha.htm,31.558441558441558,../data/output/Chopin-Prelude No-5-28.xml,,False,D major,Prelude No-5-28,4/4,[],,154.0,
1325,1325.0,BRAHMS,http://www.kuhmann.com/Yamaha.htm,824.5123986843962,../data/output/BRAHMS-Piano-Variations Op-9.xml,,True,f# minor,Piano-Variations Op-9,4/4,[],,183.0,
1326,1326.0,BACH,http://www.kuhmann.com/Yamaha.htm,89.32330827067669,../data/output/BACH-BWV-0796-No-10 3-part Sinfonia in G.xml,,False,G major,BWV-0796-No-10 3-part Sinfonia in G,4/4,[],,133.0,
1327,1327.0,MOZART,http://www.kuhmann.com/Yamaha.htm,301.76470588235287,../data/output/MOZART-K450-Mov-02 Andante piano concerto.xml,,False,E- major,K450-Mov-02 Andante piano concerto,4/4,[],,34.0,
1328,1328.0,Tchaikovsky,http://www.kuhmann.com/Yamaha.htm,127.14285714285714,../data/output/Tchaikovsky-Die Jahreszeiten April.xml,,False,g minor,Die Jahreszeiten April,4/4,[],,126.0,
1329,1329.0,Chopin,http://www.kuhmann.com/Yamaha.htm,120.0,../data/output/Chopin-Mazurka-in F-sharp Op-6 No-1.xml,,False,f# minor,Mazurka-in F-sharp Op-6 No-1,4/4,[],,120.0,
1330,1330.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,610.9685218088077,../data/output/BEETHOVEN-Piano-Variation No-18.xml,,True,c minor,Piano-Variation No-18,4/4,[],,120.0,
1331,1331.0,Mendelssohn,http://www.kuhmann.com/Yamaha.htm,273.1707317073171,../data/output/Mendelssohn-Wedding-March.xml,,False,C major,Wedding-March,4/4,[],,123.0,
1332,1332.0,BACH,http://www.kuhmann.com/Yamaha.htm,1041.5384615384612,../data/output/BACH-BWV-0811-English Suite No-6 in D-min.xml,,False,d minor,BWV-0811-English Suite No-6 in D-min,4/4,[],,117.0,
1333,1333.0,LISZT,http://www.kuhmann.com/Yamaha.htm,619.4011976047905,../data/output/LISZT-Mephisto-Valse No1.xml,,True,A major,Mephisto-Valse No1,4/4,[],,167.0,
1334,1334.0,Grieg,http://www.kuhmann.com/Yamaha.htm,328.81889763779526,../data/output/Grieg-Hochzeitstag auf Troldhaugen Op.xml,,False,G major,Hochzeitstag auf Troldhaugen Op,4/4,[],,127.0,
1335,1335.0,BACH,http://www.kuhmann.com/Yamaha.htm,60.6431265901854,../data/output/BACH-BWV-0786-No-15 2-part invention.xml,,False,b minor,BWV-0786-No-15 2-part invention,4/4,[],,88.0,
1336,1336.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,394.97801247408205,../data/output/CHOPIN-Op-09-Nocturne No-3.xml,,True,B major,Op-09-Nocturne No-3,4/4,[],,120.0,
1337,1337.0,Liszt,http://www.kuhmann.com/Yamaha.htm,256.15384615384613,../data/output/Liszt-Liebestraume-No-3.xml,,False,A- major,Liebestraume-No-3,4/4,[],,104.0,
1338,1338.0,MOZART,http://www.kuhmann.com/Yamaha.htm,570.0551622290752,../data/output/MOZART-K453-Mov-02 Andante piano concerto.xml,,False,C major,K453-Mov-02 Andante piano concerto,4/4,[],,52.0,
1339,1339.0,SHOSTAKOVICH,http://www.kuhmann.com/Yamaha.htm,120.86965810484446,../data/output/SHOSTAKOVICH-Op-87-Fugue-07.xml,,False,A major,Op-87-Fugue-07,4/4,[],,200.0,
1340,1340.0,BACH,http://www.kuhmann.com/Yamaha.htm,892.3404255319148,../data/output/BACH-BWV-0810-English Suite No-5 in E-min.xml,,False,e minor,BWV-0810-English Suite No-5 in E-min,4/4,[],,141.0,
1341,1341.0,SKRIABIN,http://www.kuhmann.com/Yamaha.htm,161.10566298342542,../data/output/SKRIABIN-potr.xml,,True,B- major,potr,4/4,[],,181.0,
1342,1342.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,388.46601674107836,../data/output/CHOPIN-Op-55-Nocturne No-2 in Eb.xml,,False,E- major,Op-55-Nocturne No-2 in Eb,4/4,[],,120.0,
1343,1343.0,MOZART,http://www.kuhmann.com/Yamaha.htm,468.7156578326714,../data/output/MOZART-K453-Mov-03 Allegretto piano concerto.xml,,False,G major,K453-Mov-03 Allegretto piano concerto,4/4,[],,164.0,
1344,1344.0,BACH,http://www.kuhmann.com/Yamaha.htm,425.92481203007515,../data/output/BACH-BWV-0916-Toccata No-7 in G-Major.xml,,False,G major,BWV-0916-Toccata No-7 in G-Major,4/4,[],,90.0,
1345,1345.0,Schumann,http://www.kuhmann.com/Yamaha.htm,378.5592783505155,../data/output/Schumann-Arabeske-Op-18.xml,,True,C major,Arabeske-Op-18,4/4,[],,97.0,
1346,1346.0,SKRIABIN,http://www.kuhmann.com/Yamaha.htm,284.4444444444445,../data/output/SKRIABIN-flam.xml,,False,E major,flam,4/4,[],,162.0,
1347,1347.0,SKRIABIN,http://www.kuhmann.com/Yamaha.htm,56.57142857142857,../data/output/SKRIABIN-p672.xml,,False,b- minor,p672,4/4,[],,175.0,
1348,1348.0,Faure,http://www.kuhmann.com/Yamaha.htm,218.69748520710056,../data/output/Faure-Impromptu-in F minor Op-31 No-2.xml,,True,F major,Impromptu-in F minor Op-31 No-2,4/4,[],,169.0,
1349,1349.0,PROKOFIEV,http://www.kuhmann.com/Yamaha.htm,212.93342315438568,../data/output/PROKOFIEV-The-Famous Toccata.xml,,False,G major,The-Famous Toccata,4/4,[],,120.0,
1350,1350.0,TCHAIKOVSKY,http://www.kuhmann.com/Yamaha.htm,449.5313943364248,../data/output/TCHAIKOVSKY-Waltz-Of The Flowers From The Nutcracker.xml,,False,D major,Waltz-Of The Flowers From The Nutcracker,4/4,[],,156.0,
1351,1351.0,FAURE,http://www.kuhmann.com/Yamaha.htm,162.30699399894942,../data/output/FAURE-Dolly-Suite 04-of-06.xml,,False,E- major,Dolly-Suite 04-of-06,4/4,[],,185.0,
1352,1352.0,BRAHMS,http://www.kuhmann.com/Yamaha.htm,64.28571428571428,../data/output/BRAHMS-Waltz-05.xml,,False,E major,Waltz-05,4/4,[],,126.0,
1353,1353.0,SKRIABIN,http://www.kuhmann.com/Yamaha.htm,103.03362068965515,../data/output/SKRIABIN-p591.xml,,False,g# minor,p591,4/4,[],,145.0,
1354,1354.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,428.4006724996374,../data/output/BEETHOVEN-Op-027-Mov-03 Presto sonata No-14 in C.xml,,False,c# minor,Op-027-Mov-03 Presto sonata No-14 in C,4/4,[],,165.0,
1355,1355.0,Brahms,http://www.kuhmann.com/Yamaha.htm,356.43564356435644,../data/output/Brahms-Intermezzo-in C-sharp Op-117 No-3.xml,,False,c# minor,Intermezzo-in C-sharp Op-117 No-3,4/4,[],,101.0,
1356,1356.0,Bach,http://www.kuhmann.com/Yamaha.htm,68.76404494382022,../data/output/Bach-Prelude-(WTC Bk-1 No-21).xml,,False,B- major,Prelude-(WTC Bk-1 No-21),4/4,[],,178.0,
1357,1357.0,TCHAIKOWSKY,http://www.kuhmann.com/Yamaha.htm,1446.8635496183206,../data/output/TCHAIKOWSKY-The-Nutcracker for Solo Piano.xml,,False,G major,The-Nutcracker for Solo Piano,4/4,[],,131.0,
1358,1358.0,MOZART,http://www.kuhmann.com/Yamaha.htm,852.8400977272794,../data/output/MOZART-K467-Mov-01 piano concerto No-21.xml,,False,C major,K467-Mov-01 piano concerto No-21,4/4,[],,132.0,
1359,1359.0,ALBENIZ,http://www.kuhmann.com/Yamaha.htm,163.0188679245283,../data/output/ALBENIZ-Tango-(Arr Godowsky).xml,,False,D major,Tango-(Arr Godowsky),4/4,[],,106.0,
1360,1360.0,WAGNER,http://www.kuhmann.com/Yamaha.htm,993.6394927536232,../data/output/WAGNER-Tannhauser-Ouverture (transcribed by LISZT-).xml,,True,E major,Tannhauser-Ouverture (transcribed by LISZT-),4/4,[],,69.0,
1361,1361.0,BACH,http://www.kuhmann.com/Yamaha.htm,90.73170731707316,../data/output/BACH-BWV-0794-No-08 3-part Sinfonia in F.xml,,False,d minor,BWV-0794-No-08 3-part Sinfonia in F,4/4,[],,123.0,
1362,1362.0,GRIEG,http://www.kuhmann.com/Yamaha.htm,38.61200718496684,../data/output/GRIEG-Op-12-No-01 (Poetic Tone Pictures).xml,,False,E- major,Op-12-No-01 (Poetic Tone Pictures),4/4,[],,75.0,
1363,1363.0,BACH,http://www.kuhmann.com/Yamaha.htm,54.57303370786517,../data/output/BACH-BWV-0775-No-04 2-part invention.xml,,False,d minor,BWV-0775-No-04 2-part invention,4/4,[],,89.0,
1364,1364.0,Rachp3,http://www.kuhmann.com/Yamaha.htm,210.0,../data/output/Rachp3-2.xml,,False,c# minor,2,4/4,[],,104.0,
1365,1365.0,SHOSTAKOVICH,http://www.kuhmann.com/Yamaha.htm,97.94281488033809,../data/output/SHOSTAKOVICH-Op-87-Prelude 10.xml,,False,c# minor,Op-87-Prelude 10,4/4,[],,136.0,
1366,1366.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,801.808862549268,../data/output/BEETHOVEN-Piano-Sonata No-13.xml,,True,E- major,Piano-Sonata No-13,4/4,[],,100.0,
1367,1367.0,ELGAR,http://www.kuhmann.com/Yamaha.htm,337.8930921052631,../data/output/ELGAR-Imperial-March (Church Organ).xml,,False,B- major,Imperial-March (Church Organ),4/4,[],,76.0,
1368,1368.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,224.6979865771812,../data/output/DEBUSSY-Clair-De Lune.xml,,False,e- minor,Clair-De Lune,4/4,[],,149.0,
1369,1369.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,304.0,../data/output/CHOPIN-07-of-12-Etudes Op-25.xml,,False,c# minor,07-of-12-Etudes Op-25,4/4,[],,90.0,
1370,1370.0,LISZT,http://www.kuhmann.com/Yamaha.htm,249.32432432432438,../data/output/LISZT-Liebestraume-No-3.xml,,False,A- major,Liebestraume-No-3,4/4,[],,148.0,
1371,1371.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,89.10643564356434,../data/output/DEBUSSY-e6.xml,,False,b- minor,e6,4/4,[],,202.0,
1372,1372.0,Buegmueller,http://www.kuhmann.com/Yamaha.htm,107.3170731707317,../data/output/Buegmueller-Etueden Op-109 Die Quelle.xml,,False,G major,Etueden Op-109 Die Quelle,4/4,[],,123.0,
1373,1373.0,Bach,http://www.kuhmann.com/Yamaha.htm,133.38129496402877,../data/output/Bach-Fugue-(WTC Bk-1 No-3).xml,,False,C# major,Fugue-(WTC Bk-1 No-3),4/4,[],,139.0,
1374,1374.0,MOZART,http://www.kuhmann.com/Yamaha.htm,685.6678321678322,../data/output/MOZART-Sonate-Kv 545.xml,,False,C major,Sonate-Kv 545,4/4,[],,132.0,
1375,1375.0,BACH,http://www.kuhmann.com/Yamaha.htm,94.09040949093824,../data/output/BACH-BWV-0953-Fugue in C.xml,,False,a minor,BWV-0953-Fugue in C,4/4,[],,93.0,
1376,1376.0,Grieg,http://www.kuhmann.com/Yamaha.htm,96.42857142857143,../data/output/Grieg-Vglein Op-43-4.xml,,False,d minor,Vglein Op-43-4,4/4,[],,84.0,
1377,1377.0,Tchaikovsky,http://www.kuhmann.com/Yamaha.htm,162.9850746268657,../data/output/Tchaikovsky-Die Jahreszeiten September.xml,,False,G major,Die Jahreszeiten September,4/4,[],,134.0,
1378,1378.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,716.7023809406568,../data/output/BEETHOVEN-Piano-Sonata No-27.xml,,False,e minor,Piano-Sonata No-27,4/4,[],,100.0,
1379,1379.0,MOZART,http://www.kuhmann.com/Yamaha.htm,667.2,../data/output/MOZART-(piano-for 4 hands) K358.xml,,False,B- major,(piano-for 4 hands) K358,4/4,[],,120.0,
1380,1380.0,BACH,http://www.kuhmann.com/Yamaha.htm,156.25,../data/output/BACH-BWV-0777-No-06 2-part invention.xml,,False,E major,BWV-0777-No-06 2-part invention,4/4,[],,72.0,
1381,1381.0,Tchaikovsky,http://www.kuhmann.com/Yamaha.htm,72.0,../data/output/Tchaikovsky-Mazurka-Op-39 No-10.xml,,False,d minor,Mazurka-Op-39 No-10,4/4,[],,140.0,
1382,1382.0,Debussy,http://www.kuhmann.com/Yamaha.htm,290.32258064516134,../data/output/Debussy-The-Engulfed Cathedral.xml,,False,C major,The-Engulfed Cathedral,4/4,[],,62.0,
1383,1383.0,Brahms,http://www.kuhmann.com/Yamaha.htm,239.3406593406593,../data/output/Brahms-Ballade-in D Op-10 No-1.xml,,False,d minor,Ballade-in D Op-10 No-1,4/4,[],,91.0,
1384,1384.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,177.25,../data/output/BEETHOVEN-Op-033-No-6 Seven Bagatelles.xml,,False,D major,Op-033-No-6 Seven Bagatelles,4/4,[],,72.0,
1385,1385.0,FAURE,http://www.kuhmann.com/Yamaha.htm,104.48979591836736,../data/output/FAURE-dol6.xml,,False,F major,dol6,4/4,[],,147.0,
1386,1386.0,Tchaikovsky,http://www.kuhmann.com/Yamaha.htm,103.25581395348836,../data/output/Tchaikovsky-Dance-of the Sugar-Plum Fairy (Nutcracker).xml,,False,e minor,Dance-of the Sugar-Plum Fairy (Nutcracker),4/4,[],,129.0,
1387,1387.0,FAURE,http://www.kuhmann.com/Yamaha.htm,428.741504854369,../data/output/FAURE-n13.xml,,True,b minor,n13,4/4,[],,103.0,
1388,1388.0,Bach,http://www.kuhmann.com/Yamaha.htm,101.05263157894736,../data/output/Bach-Prelude-in C (WTC) Bk.1).xml,,False,C major,Prelude-in C (WTC) Bk.1),4/4,[],,171.0,
1389,1389.0,SHOSTAKOVICH,http://www.kuhmann.com/Yamaha.htm,330.13873841798414,../data/output/SHOSTAKOVICH-Op-87-Fugue-16.xml,,False,b- minor,Op-87-Fugue-16,4/4,[],,54.0,
1390,1390.0,LISZT,http://www.kuhmann.com/Yamaha.htm,221.9631901840491,../data/output/LISZT-Mov-04-Concerto in Eb.xml,,False,E- major,Mov-04-Concerto in Eb,4/4,[],,163.0,
1391,1391.0,BACH,http://www.kuhmann.com/Yamaha.htm,92.95081967213116,../data/output/BACH-BWV-0792-No-06 3-part Sinfonia in E.xml,,False,c# minor,BWV-0792-No-06 3-part Sinfonia in E,4/4,[],,122.0,
1392,1392.0,Albeniz,http://www.kuhmann.com/Yamaha.htm,92.30769230769228,../data/output/Albeniz-Espana Op-165 Prelude.xml,,False,d minor,Espana Op-165 Prelude,4/4,[],,117.0,
1393,1393.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,25.352112676056336,../data/output/CHOPIN-10-of-24-Etudes Op-28.xml,,False,c# minor,10-of-24-Etudes Op-28,4/4,[],,120.0,
1394,1394.0,SKRIABIN,http://www.kuhmann.com/Yamaha.htm,705.3277777777777,../data/output/SKRIABIN-s7.xml,,True,c# minor,s7,4/4,[],,135.0,
1395,1395.0,TCHAIKOWSKY,http://www.kuhmann.com/Yamaha.htm,323.4782608695652,../data/output/TCHAIKOWSKY-Romance-Op-51.xml,,False,F major,Romance-Op-51,4/4,[],,161.0,
1396,1396.0,BRAHMS,http://www.kuhmann.com/Yamaha.htm,33.488372093023266,../data/output/BRAHMS-Waltz-10.xml,,False,G major,Waltz-10,4/4,[],,172.0,
1397,1397.0,SCHUBERT,http://www.kuhmann.com/Yamaha.htm,1581.3484560526306,../data/output/SCHUBERT-4-Improptus Op 90.xml,,True,g# minor,4-Improptus Op 90,4/4,[],,120.0,
1398,1398.0,FAURE,http://www.kuhmann.com/Yamaha.htm,284.5191532258065,../data/output/FAURE-n10.xml,,True,e minor,n10,4/4,[],,124.0,
1399,1399.0,Granados,http://www.kuhmann.com/Yamaha.htm,250.3448275862069,../data/output/Granados-Oriental.xml,,False,c minor,Oriental,4/4,[],,116.0,
1400,1400.0,LISZT,http://www.kuhmann.com/Yamaha.htm,432.0,../data/output/LISZT-Mazeppa-(transcendental Etude).xml,,False,d minor,Mazeppa-(transcendental Etude),4/4,[],,100.0,
1401,1401.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,195.65217391304347,../data/output/DEBUSSY-p23.xml,,False,C# major,p23,4/4,[],,115.0,
1402,1402.0,Bach,http://www.kuhmann.com/Yamaha.htm,80.65676229508195,../data/output/Bach-Prelude-(WTC Bk-1 No-5.xml,,True,D major,Prelude-(WTC Bk-1 No-5,4/4,[],,122.0,
1403,1403.0,DEBUSSY,http://www.kuhmann.com/Yamaha.htm,398.76923076923083,../data/output/DEBUSSY-im2.xml,,False,g# minor,im2,4/4,[],,65.0,
1404,1404.0,BACH,http://www.kuhmann.com/Yamaha.htm,97.61021205357143,../data/output/BACH-BWV-0780-No-09 2-part invention.xml,,False,f minor,BWV-0780-No-09 2-part invention,4/4,[],,90.0,
1405,1405.0,Chopin,http://www.kuhmann.com/Yamaha.htm,101.16058394160584,../data/output/Chopin-Etude No-3-25.xml,,False,F major,Etude No-3-25,4/4,[],,137.0,
1406,1406.0,CHOPIN,http://www.kuhmann.com/Yamaha.htm,350.50413825465887,../data/output/CHOPIN-Nocturne-No-08.xml,,True,C# major,Nocturne-No-08,4/4,[],,120.0,
1407,1407.0,BEETHOVEN,http://www.kuhmann.com/Yamaha.htm,489.52713509496397,../data/output/BEETHOVEN-Piano-Sonata No-22.xml,,True,F major,Piano-Sonata No-22,4/4,[],,111.0,
1408,1408.0,Chopin,http://www.kuhmann.com/Yamaha.htm,199.4543918918919,../data/output/Chopin-Nocturne-in F-sharp Op-15 No-2.xml,,False,F# major,Nocturne-in F-sharp Op-15 No-2,4/4,[],,74.0,
1409,1409.0,MOZART,http://www.kuhmann.com/Yamaha.htm,637.5230769230768,../data/output/MOZART-(piano-for 4 hands) K19d.xml,,False,C major,(piano-for 4 hands) K19d,4/4,[],,130.0,
1410,1410.0,BACH,http://www.kuhmann.com/Yamaha.htm,93.79166666666669,../data/output/BACH-BWV-0889-No-20 Well Tempered Clavier.xml,,True,a minor,BWV-0889-No-20 Well Tempered Clavier,4/4,[],,72.0,
1411,1411.0,Schumann,http://www.kuhmann.com/Yamaha.htm,120.0,../data/output/Schumann-Sechs Moments MuNo-5 in f-moll.xml,,False,f minor,Sechs Moments MuNo-5 in f-moll,4/4,[],,111.0,
1412,1412.0,SHOSTAKOVICH,http://www.kuhmann.com/Yamaha.htm,133.04017418568097,../data/output/SHOSTAKOVICH-Op-87-Prelude 22.xml,,False,E- major,Op-87-Prelude 22,4/4,[],,120.0,
1413,1413.0,MOZART,http://www.kuhmann.com/Yamaha.htm,275.4,../data/output/MOZART-K281-Mov-02 Andante piano sonata.xml,,False,E- major,K281-Mov-02 Andante piano sonata,4/4,[],,50.0,
